laptop_title,asin,id,Performance,Build quality,Battery life,Display,Gaming,Graphics,Sound,Fans,Cooling system,Weight,Price
"HP 14 G3 K4K11UT#ABA CHROMEBOOK 14-INCH (NVIDIA TEGRA K1 2.10 GHZ 4 GB MEMORY 16 GB EMMC SSD CHROME OS),BLACK",b00vpjy7nq,68,0.1327538,0.0715367,0.2894185,0.2672676,0.5153964,0.0032,-0.983817,0,0,0.8026115,0.5838667
"OMEN BY HP 2019 15-INCH GAMING LAPTOP, INTEL I7-8750H PROCESSOR, NVIDIA RTX 2060 6 GB, 16 GB RAM, 128 GB SSD, 1 TB HDD, VR READY, WINDOWS 10 HOME (15-DC1030NR, BLACK)",b07ndybx4g,69,0.2935565,-0.0042014,-0.3339078,-0.1105707,0.1964635,0.5478138,-0.4952577,-0.1894734,-0.0433708,-0.3278617,0.5617455
"DELL G16 7620 GAMING LAPTOP - 16-INCH QHD 165HZ DISPLAY, INTEL CORE I9-12900H PROCESSOR, 32GB DDR5 RAM, 1TB SSD, WIFI 6, NVIDIA GEFORCE RTX3070TI GRAPHICS, SERVICES + WINDOWS 11 HOME - BLACK",b09ybqyjls,70,0.2875384,0.5086211,-0.2584763,0.2696684,0.1780197,0.6939434,0.3205412,0.2788743,0.4029465,0.1140661,0.3621423
"CUK GF65 THIN BY MSI 15 INCH GAMING NOTEBOOK (INTEL CORE I7, 8GB RAM, 512GB NVME SSD, NVIDIA GEFORCE GTX 1660 TI 6GB, 15.6"" FHD 120HZ IPS-LEVEL, WINDOWS 10 HOME) GAMER LAPTOP COMPUTER",b07ym3tmn9,71,-0.063039,-0.8364886,-0.9326465,-0.0900607,0.3453584,0.8744713,-0.853465,-0.5051716,-0.109514,0,0.5272214
"Amazon Exclusive-HP Pavilion Gaming Laptop,15.6? FHD IPS, Intel 8th Gen i7-8750H, NVIDIA GTX 1050Ti 4GB, 16GB RAM, 128GB SSD+1TB HDD, Narrow border design, Windows 10 Home (15-cx0042nr, Black)",b07dqr6dqt,72,0.2592814,0.16035,-0.439638,-0.0136227,-0.1116046,-0.022797,0.95698,-0.3600033,-0.904364,0.251531,0.4748372
"GIGABYTE AERO 15 OLED THIN AND LIGHT LAPTOP, 15.6 THIN BEZEL UHD AMOLED PANEL, I7-9750H, NVIDIA GEFORCE GTX1660TI,16GB RAM, M.2 PCIE 512GB SSD, WIN 10, 94WH BATTERY (AERO 15 OLED SA-7US5130SH)",b07sfr748x,73,0.4887833,0.5584502,0.2996244,0.6504393,0.5600166,0.5367081,0.096787,0.0083835,0.2922392,0.5315244,0.4333891
"CUK GF65 THIN BY MSI 15 INCH GAMING NOTEBOOK (INTEL CORE I7, 32GB RAM, 512GB NVME SSD, NVIDIA GEFORCE GTX 1660 TI 6GB, 15.6"" FHD 120HZ IPS-LEVEL, WINDOWS 10 HOME) GAMER LAPTOP COMPUTER",b07d9tx1v6,74,0.2013625,0.1056134,-0.2235881,-0.2486834,0.3290688,0.5043706,-0.561026,-0.2321002,-0.0590743,0.7703235,-0.201267
"ASUS 2023 ROG FLOW X16 GAMING LAPTOP, 16"" WQXGA 165HZ TOUCHSCREEN 2-IN-1 DESIGN, AMD RYZEN 9 6900HS, NVIDIA GEFORCE RTX 3060, 16GB DDR5 RAM, 1TB SSD, WIFI 6E, BACKLIT KEYBOARD, WINDOWS 11 HOME",b07qfnnjq9,75,0.0995435,-0.0232606,-0.4252357,-0.1181484,0.0116673,0.4471578,-0.3756733,-0.1510763,-0.2475052,0.2514668,0.3666576
"ACER PREDATOR TRITON 500 PT515-52-73L3 GAMING LAPTOP, INTEL I7-10750H, NVIDIA GEFORCE RTX 2070 SUPER, 15.6"" FHD NVIDIA G-SYNC DISPLAY, 300HZ, 16GB DUAL-CHANNEL DDR4, 512GB NVME SSD, RGB BACKLIT KB",b08cnlpdxv,76,0.2156207,0.0798994,-0.070054,0.4412,0.5086077,0.3967941,0.1054252,-0.0338192,0.0046003,0.3810241,0.2716658
HP OMEN 15-AX033DX - 15.6" FHD - I7-6700HQ TO 3.5GHZ - NVIDIA 960M - 8GB - 1TB+128GB SSD,b01i4h0ksm,77,0.7582295,0.7353302,0.707493,0.744971,0.7486735,0.7530648,0,0.7243325,0.5439515,0.783648,0.691914
"OMEN X BY HP 17-INCH GAMING LAPTOP, 120HZ FHD IPS DISPLAY, INTEL I7-7700HQ PROCESSOR, NVIDIA GTX 1070 8GB, 16GB RAM, 1TB HDD + 256GB SSD, BLUETOOTH, WIN10H, 17-AP010NR (RENEWED)",b07dvmjsdp,78,0.500838,0.9709015,-0.986205,0.3401877,0.958685,0.963007,0.955018,0,0,-0.235833,0.047391
"ASUS ROG G531GT-BI7N6 15.6"" FHD GAMING LAPTOP COMPUTER, INTEL HEXA-CORE I7-9750H UP TO 4.5GHZ, 8GB DDR4, 512GB SSD, NVIDIA GEFORCE GTX 1650, 802.11AC WIFI, HDMI, USB 3.0, WINDOWS 10",b07rksnct6,79,0.4708046,0.2278649,-0.965675,0.1168888,0.5881137,0.9099018,-0.4382262,0.4258703,0.3361574,0.8944153,0.6801285
"HP CHROMEBOOK 14 INCH LAPTOP (NVIDIA TEGRA K1, 2 GB, 16 GB SSD, OCEAN TURQUOISE)",b00o8u01io,80,0.1188527,-0.2842106,-0.0346151,0.3316208,0.4005652,0,-0.4566561,0.0788965,0.988834,0.7257675,0.3843577
ASUS - 2-IN-1 15.6" 4K ULTRA HD TOUCH-SCREEN LAPTOP INTEL CORE I7 - 16GB MEMORY NVIDIA GEFORCE GTX 1050 2TB HDD + 256GB SSD - GUN METAL GRAY,b07k35g5gk,81,-0.149137,-0.634821,0.997148,-0.748386,-0.529124,0,-0.603447,-0.553852,-0.552918,-0.543102,-0.7672335
"OMEN 15 GAMING LAPTOP, NVIDIA GEFORCE GTX 1650 TI, INTEL CORE I7-10750H, 8 GB DDR4 RAM, 512 GB PCIE NVME SSD, 15.6"" FULL HD, WINDOWS 10 HOME, RGB KEYBOARD (15-DC2010NR, 2020 MODEL)",b087z4h1sp,82,0.220439,0.988826,-0.9000747,0.004316,0.6294308,0,0.826404,-0.059069,-0.84809,0,0.5557197
SAMSUNG 15.0" 16GB MEMORY 256 GB SSD LAPTOP NOTEBOOK 9 INTEL CORE I7 8TH GEN 8550U 1.80 GHZ NVIDIA GEFORCE MX150 WINDOWS 10 HOME 64-BIT MODEL NP900X5T-X01US,b078g1bg1l,83,0.7536557,0.4478164,0.6802488,0.7110739,0.8278112,0.8506247,0.513395,0.8071365,0.2751576,0.6436963,0.5832539
"ASUS ZenBook 14 Ultra Thin and Light Laptop, 4-Way NanoEdge 14? FHD, Intel Core i7-10510U, 8GB RAM, 512GB PCIE SSD, NVIDIA GeForce MX250, Windows 10 Home, Utopia Blue, UX431FL-EH74",b085g9jgtx,84,0.3242106,0.4336698,0.2835018,0.2547455,0.4144883,0.916274,0.5094454,0.3145397,0.8153275,0.8440447,0.5763873
"DELL M4800 15.6IN FHD ULTRAPOWERFUL MOBILE WORKSTATION BUSINESS LAPTOP COMPUTER, INTEL CORE I7-4900MQ 3.8GHZ, 16GB RAM, 500GB HDD, WIFI AC, NVIDIA QUADRO K2100M, WINDOWS 10 PRO (RENEWED)",b07hkbdfqx,85,0.5155495,0.5822061,0.0579693,0.5297226,0.5566517,0.9306033,-0.2402514,-0.0724122,0.5946158,-0.2276498,0.6050214
"ACER ASPIRE VX 15 GAMING LAPTOP, 7TH GEN INTEL CORE I7, NVIDIA GEFORCE GTX 1050 TI, 15.6 FULL HD, 16GB DDR4, 256GB SSD, VX5-591G-75RM",b01n12yz7b,86,0.4343205,0.1653103,0.2021936,0.0980879,0.5222113,0.4762556,0.5769686,0.3022491,0.3963468,0.3771553,0.3715801
"ASUS 2019 ROG 15.6"" FHD GAMING LAPTOP COMPUTER, INTEL HEXA-CORE I7-9750H UP TO 4.5GHZ, 16GB DDR4, 1TB HDD + 512GB SSD, NVIDIA GEFORCE GTX 1650, 802.11AC WIFI, HDMI, USB 3.0, WINDOWS 10",b07sz1j9tg,87,0.4047681,0.5302169,-0.3424573,0.0591832,0.6649305,0.5339075,-0.0309073,0.421327,-0.270723,0.7012234,0.5350048
"HP PAVILION 15.6"" HD SVA BRIGHTVIEW TOUCHSCREEN GAMING LAPTOP PC, INTEL I7-6500U 2.5GHZ 12GB DDR4 RAM 1TB HDD NVIDIA GEFORCE 940MX BACKLIT KEYBOARD DVD+/-RW B&O PLAY USB 3.0 WINDOWS 10 SILVER",b06xzb4vhd,88,0.1644599,0.2909767,-0.946647,-0.888377,0.761325,0.822976,0,0,0,0,0.2060533
"HP MOBILE WORSTATION ZBOOK 15 G3 15.6 INCHES FHD LAPTOP, CORE I7-6700HQ 2.6GHZ, 16GB RAM, 512GB SOLID STATE DRIVE, WINDOWS 10 PRO 64BIT, CAM, NVIDIA QUADRO M1000M (RENEWED)",b07t6bql3t,89,0.3040209,0.9020343,-0.3344707,-0.928718,0.919723,0,-0.2072023,-0.001888,0.874026,-0.295699,0.7054797
"MSI GF75 THIN GAMING LAPTOP, 17.3"" FHD 120HZ IPS SCREEN,INTEL CORE I5-10300H PROCESSOR UP TO 4.50 GHZ, NVIDIA GTX 1650 GRAPHICS, 8GB RAM,512GB PCIE SSD, WEBCAM,WIRELESS-AC,BLUETOOTH,WIN10 HOME,BLACK",b08ff358sw,90,0.1917045,0.3432896,-0.132645,0.1623846,0.5964623,0.0424448,-0.788166,-0.3090993,-0.2722922,0.991638,0.7424417
"ACER ASPIRE VX 15 GAMING LAPTOP, 7TH GEN INTEL CORE I5, NVIDIA GEFORCE GTX 1050 TI, 15.6 FULL HD,16GB DDR4, 256GB SSD, VX5-591G-54VG",b01mr82g0w,91,0.4005696,0.6332878,0.3756349,0.1076842,0.6407078,0.3446104,0,-0.811445,0.2931439,0.3451402,0.4218369
"ASUS ROG Zephyrus Duo SE 15 Gaming Laptop, 15.6? 300Hz IPS Type FHD Display, NVIDIA GeForce RTX 3070, AMD Ryzen 9 5980HX, 32GB DDR4, 1TB PCIe SSD, Per-Key RGB Keyboard, Windows 10 Pro, GX551QR-XB98Q",b09pzpvjyc,92,0.3160613,0.955299,0,0.9650035,0.95513,0,0,-0.989301,0.939349,-0.974495,0
"ACER 2022 NITRO 5 GAMING LAPTOP, 15.6 INCH FHD 144HZ IPS DISPLAY, AMD RYZEN 5 5600H(UP TO 4.2GHZ), NVIDIA GEFORCE RTX 3060, 64GB DDR4 RAM, 2TB PCLE NVME SSD, WINDOWS 11 HOME, CEFESFY",b0037mbd9a,93,0.9891647,0.992837,0,0,0,0,0.988328,0,0,0,0
"LENOVO LEGION 5 GAMING LAPTOP, 15.6"" FHD DISPLAY, AMD RYZEN 7 5800H, 16GB RAM, 512GB STORAGE, NVIDIA GEFORCE RTX 3050TI, WINDOWS 10H, PHANTOM BLUE",b08ykg5k7f,94,0.3904886,0.4674586,-0.1040669,0.262157,0.6151616,0.6046018,0.5387942,0.1948018,0.5290277,0.4381712,0.6570534
"HP J9M84UA#ABA 14-INCH CHROMEBOOK (NVIDIA TEGRA K1 PROCESSOR, 2GB RAM, 16GB SSD, CHROME OS), SNOW WHITE - NEWEST VERSION",b00n3odbba,95,0.0800928,-0.2923989,0.4306486,0.147408,0.5245065,0.997989,-0.5852109,-0.0544191,0.412436,0.643835,0.2134564
"DELL INSPIRON 7570 15.6IN ULTRA HD TOUCHSCREEN LAPTOP PC - INTEL CORE I7-8550U 1.8GHZ, 16GB, 512GB SSD, WEBCAM, BLUETOOTH, NVIDIA GEFORCE 940 MX GRAPHICS, WINDOWS 10 HOME (RENEWED)",b07fln8sxf,96,0.9682317,0.931341,0.107324,0.973722,-0.887536,0,-0.0661505,-0.922426,0.974782,0,0.976592
"OMEN HP X 2S 2019 15-IN GAMING LAPTOP WITH SECONDARY TOUCHSCREEN DISPLAY, INTEL I7-9750H, NVIDIA RTX 2080 WITH MAX-Q 8 GB, 16 GB RAM, 1 TB SSD, VR/MR READY, WINDOWS 10 HOME (15-DG0020NR, BLACK)",b07t2fxd6h,97,0.2528838,0.0054865,0,0.1763954,0.3307568,0.2420295,-0.959379,0.989413,0.1689065,0.044689,0.4957925
"ACER NITRO 5 GAMING LAPTOP, 9TH GEN INTEL CORE I5-9300H, NVIDIA GEFORCE GTX 1650, 15.6"" FULL HD IPS DISPLAY, 8GB DDR4, 256GB NVME SSD, WI-FI 6, BACKLIT KEYBOARD, ALEXA BUILT-IN, AN515-54-5812",b086kjbkdw,98,0.3354077,0.2063958,-0.3786792,0.1290197,0.5448819,0.2947976,-0.069718,-0.2352146,0.1493576,0.4107105,0.5226795
"OMEN BY HP 2019 17-INCH GAMING LAPTOP, INTEL I7-9750H PROCESSOR, NVIDIA RTX 2060 6 GB, 16 GB RAM, 256 GB SSD & 1 TB HDD, VR READY, WINDOWS 10 HOME (17-CB0030NR, BLACK)",b07t6bv4bd,99,-0.0391688,0.0220295,0,-0.9287463,0.207986,0.993895,-0.977473,-0.981999,0,0,0.389566
DELL XPS9570-5632SLV-PUS 15.6" TRADITIONAL LAPTOP (SILVER) 8TH GEN I5-8300H PROCESSOR-WIN 10 HOME-8GB MEMORY-256GB SSD HD-BACKLIT KEYBOARD-6 CELL BATTERY; NVIDIA GEFORCE GTX 1050 WITH 4GB GDDR5,b07qd37wd4,100,0.2268652,0.2209531,0.0653885,0.6712484,0.348624,0.465261,0.5016425,-0.0108048,-0.322404,0.7489177,0.2421913
"ACER NITRO 5 15.6 FHD LAPTOP, 9TH GEN INTEL QUAD CORE I5-9300H, 12GB DDR4 RAM, 512GB SSD + 1TB HDD, NVIDIA GEFORCE GTX 1650, BACKLIT KEYBOARD, WIFI 6, MAXXAUDIO, WINDOWS 10 + CUE ACCESSORIES",b08bnfffz2,101,0.984332,0.959658,0,0,0.801301,0,0,0,0,0,0
"2016 HP STAR WARS EDITION 15.6"" FULL HD IPS TOUCHSCREEN GAMING LAPTOP, INTEL CORE I5-6200U PROCESSOR, NVIDIA GEFORCE 940M GRAPHICS, 8GB RAM, 1TB HDD, DVD+/-RW, BACKLIT KEYBOARD, WINDOWS 10",b01fiyqpzg,102,0.953247,0,-0.997034,0.928893,0.936227,0.970365,0,0.623951,0,0,0.924983
"ALIENWARE M15 R6 GAMING LAPTOP - 15.6-INCH FHD (1920 X 1080) 1MS 360HZ DISPLAY, INTEL CORE I7-11800H, 32GB DDR4 RAM, 1TB SSD, NVIDIA RTX 3070 8GB GRAPHICS, WINDOWS 11 HOME - BLACK",b09vq3jwz5,103,-0.0118474,-0.596168,-0.518136,-0.6783248,0.6073125,0.344306,-0.943895,-0.5748868,-0.2608928,0.001356,-0.3674882
"CUK MSI GE73VR RAIDER VR READY GAMER NOTEBOOK (INTEL I7-7700HQ, 32GB RAM, 240GB NVME SSD + 1TB HDD, 17.3"" FULL HD 120HZ 5MS, NVIDIA GTX 1070 8GB, WINDOWS 10) GAMING LAPTOP COMPUTER",b06wwqzn3y,104,0.975481,0.739824,0.913814,0,0.8986955,0.936498,-0.958038,0.929496,0.898271,-0.488863,0
RAZER BLADE 15: WORLDS SMALLEST 15.6IN GAMING LAPTOP FHD I7-8750H 6 CORE - NVIDIA GEFORCE GTX 1060 MAX-Q - 16GB RAM - 256GB SSD + 2TB HDD - WINDOWS 10 (RENEWED),b07mnygkf9,105,0.9843397,0.849941,0,0,0.9911966,0,0,0.963305,0.99367,0.7227065,-0.3317173
"ASUS ZenBook 14X OLED Laptop, 14? WQXGA+ 16:10 Touch Display, Intel Core i7-1165G7 CPU, NVIDIA GeForce MX450, 16GB RAM, 512GB SSD, Windows 11 Pro, Pine Grey, UX5400EG-XB73T",b09svs1jr3,106,0.1195984,0.1681853,0.1725631,0.1096296,0.8011793,-0.642563,0.057757,0.3930353,-0.983421,0.5898474,0.2344874
"ELUKTRONICS MAX 17 (2021) 17.3"" RTX 3080 GAMING LAPTOP, AMD RYZEN 9 5900HX PROCESSOR, NVIDIA GEFORCE RTX 3080 GRAPHICS CARD, 17.3 INCH QHD 165HZ DISPLAY, 1TB NVME SSD, 32GB DDR4 RAM, WINDOWS 10 HOME",b097nrrzcm,107,0.1862804,0.0175758,0.827106,0.8770415,0.015093,-0.123631,-0.4024807,0.4160274,0.0040445,0.817971,-0.214947
LENOVO THINKPAD P50S 15.6" MOBILE WORKSTATION 20FL: INTEL CORE I7-6500U | NVIDIA QUADRO M500M | 8GB RAM | 500GB HDD | IPS FHD (1920X1080) | BACKLIT KEYS | WRT TO 2020 | WINDOWS 7/10 PRO,b071l7fhg8,108,-0.93658,0,0,0,0,0,0,0,0,0,0
"LENOVO Y700 17.3"" GAMING LAPTOP (INTEL CORE I7-6700HQ, 16GB, 1TB HDD + 512GB SSD, NVIDIA GEFORCE GTX 960M, WINDOWS 10) (80Q000BYUS)",b01nbpgn1u,109,0.4672385,0.982447,0,0.135825,0.285325,0,0.99242,0.960699,0,0.981299,-0.986611
"ACER ASPIRE V5-573G-9491 15.6-INCH LAPTOP (1.8 GHZ INTEL CORE I7-4500U PROCESSOR, 6GB DDR3, 500GB HDD, NVIDIA GEFORCE GT 720M, WINDOWS 8) POLAR BLACK",b00ddfex9s,110,0.337043,0.0084585,0.9808265,0.9346953,0.6124267,0.3999191,0.9597938,0,0,0.2920153,0.853649
"MSI GF63 THIN 9SC-614 15.6"" GAMING LAPTOP, INTEL CORE I5-9300H, NVIDIA GTX 1650, 8GB, 512GB NVME SSD, WIN10",b07tr7wrk9,111,0.3207097,-0.1664343,-0.5391002,-0.3108522,0.4899841,0.6197191,-0.426266,-0.1877884,-0.1608292,0.4964615,0.6553717
"ASUS ROG G752VL-DH71 17 INCH GAMING LAPTOP, NVIDIA GEFORCE GTX 965M 2 GB VRAM, 16 GB DDR4, 1 TB HDD",b01578znqa,112,0.1346982,-0.0665103,-0.4792142,-0.1927549,0.1264146,0.0366711,0.0019557,0.9216037,0.9224897,0.094767,0.090014
"ASUS K501LX 15.6 INCH LAPTOP (INTEL CORE I7, 8 GB, 256GB SSD) NVIDIA GEFORCE GTX 950M",b00yr6bms2,113,0.4065733,0.2823175,0.4222894,0.2114372,0.5629458,0.6382321,0.0192926,-0.3103666,0.5089104,0.5836296,0.4635572
ASUS - TUF Gaming 15.6" Full HD Laptop - Intel Core i5-10300H- 8GB Memory - 256GB SSD -NVIDIA GeForce GTX 1650 Ti ? Black,b07wngftn2,114,0.2053193,0.8441353,0.0030448,0.5397756,0.6647377,0.242106,0.598263,-0.1615395,-0.1460525,0.858845,0.1476098
"ASUS K501UX 15.6-INCH GAMING LAPTOP (INTEL CORE I7 PROCESSOR, NVIDIA GTX 950M, 8GB RAM, 256GB SSD HARD DRIVE, WINDOWS 10 (64 BIT)), BLACK/SILVER METAL",b0146dd02g,115,0.1912049,0.0535997,0.0321269,-0.1742962,0.4000075,0.4357102,-0.1959743,-0.1845454,0.4641603,0.4130171,0.3249365
"Razer Blade 15 Advanced Gaming Laptop 2020: Intel Core i7-10875H 8-Core, NVIDIA GeForce RTX 2070 Super Max-Q, 15.6? FHD 300Hz, 16GB RAM, 512GB SSD, CNC Aluminum,(Renewed)",b08fcrbqv3,116,-0.821648,0,-0.504348,0,0,0,0,0,0,0,-0.969781
"ALIENWARE AW17R3-4175SLV 17.3-INCH FHD LAPTOP (6TH GENERATION INTEL CORE I7, 16 GB RAM, 1 TB HDD + 256 GB SATA SSD,NVIDIA GEFORCE GTX 970M, WINDOWS 10 HOME), SILVER)",b015p3ssd2,117,0.0480595,-0.0266202,0.165632,0.145999,0.3805041,0.3277623,0.1199381,0.1414632,0.2109358,0.131977,-0.0740615
"LATEST_LENOVO FLEX 15.6"" LED-BACKLIT FHD TOUCH DISPLAY, 10TH GENERATION INTEL CORE I7-10510U PROCESSOR, 20GB RAM, 512GB SSD, NVIDIA_GEFORCE_MX230, WIRELESS+BLUETOOTH, FINGERPRINT READER, WINDOW 10",b0867hf7xr,118,0.969286,0,-0.957493,0.996714,0,0,0,0,0,0,0.799422
"ALIENWARE M15 R6, 15.6 INCH QHD 240HZ NON-TOUCH GAMING LAPTOP - INTEL CORE I7-11800H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GEFORCE RTX 3060 6GB GDDR6, WINDOWS 10 HOME- DARK SIDE OF THE MOON (LATEST MODEL)",b096919tsk,119,-0.6052267,-0.3383083,-0.98691,0.951262,0.3233983,-0.982165,0,0.8352585,0.0461515,-0.3335483,-0.446107
"LENOVO Y700 - 15.6 INCH FULL HD GAMING LAPTOP (INTEL QUAD CORE I7-6700HQ, 8 GB RAM, 1TB HDD, NVIDIA GEFORCE GTX 960M, WINDOWS 10) 80NV0026US",b014mibr7k,120,-0.0662753,0.1206508,-0.5486806,0.0258429,0.2815363,0.1404367,0.2916467,-0.4877585,0.021768,-0.5904841,0.2951437
"CUK GF65 THIN BY MSI 15 INCH GAMING NOTEBOOK (INTEL CORE I7, 32GB RAM, 1TB NVME SSD, NVIDIA GEFORCE GTX 1660 TI 6GB, 15.6"" FHD 120HZ IPS-LEVEL, WINDOWS 10 HOME) GAMER LAPTOP COMPUTER",b07ylrq526,121,0.6012532,0.6183555,-0.995653,-0.0022288,0.8950822,0.902345,0,-0.152758,0.823755,0.989217,0.99254
LENOVO Z70 80FG00DBUS 17.3 INCH INTEL CORE I7 5500U (2.40 GHZ) 8 GB MEMORY 1 TB + 8 GB SSHD NVIDIA GEFORCE 840M WINDOWS 10 HOME,b012b6yqf0,122,0.2713213,-0.0774238,0.3171793,0.1174619,0.0968269,0.3728347,0.1055635,0,0.0089625,0.0667912,0.1442411
"ACER ASPIRE V5-572G-6679 15.6-INCH LAPTOP (1.8 GHZ INTEL CORE I5-3337U PROCESSOR, 6GB DDR3, 500GB HDD, NVIDIA GEFORCE GT 720M, WINDOWS 8) POLAR BLACK",b00dkfffxo,123,0.5576553,0.4234121,0.7199704,0.2157352,0.5673722,0.5889866,0.2823459,-0.2185093,0.1054696,0.567602,0.6186767
"ALIENWARE AW15R2-8469SLV 15.6-INCH UHD LAPTOP (6TH GENERATION INTEL CORE I7, 16 GB RAM, 1 TB HDD + 256 GB SATA SSD) NVIDIA GEFORCE GTX 970M, MICROSOFT SIGNATURE EDITION, WINDOWS 10 HOME), SILVER",b019ttj5p8,124,-0.0925062,-0.0189842,-0.2057205,-0.3224233,0.260466,0.1451067,0.380886,-0.0648455,0.3342203,-0.1171653,-0.203518
"ASUS ROG STRIX G15 (2022) GAMING LAPTOP, 15.6""  300HZ IPS FHD DISPLAY, NVIDIA GEFORCE RTX 3050, AMD RYZEN 7 6800H, 16GB DDR5, 1TB SSD, RGB KEYBOARD, WINDOWS 11 HOME, G513RC-IS74,GRAY",b0bs4b83kh,125,0.9328882,0.8230122,0.004204,0.0720893,0.6983247,0.971559,-0.764507,0.7545333,0,0.8308675,0.9613161
"ACER NITRO 5 AN515 LAPTOP: CORE I5-8300H, 15.6INCH FULL HD IPS DISPLAY, 8GB RAM, 1TB HDD, NVIDIA GTX 1050 4GB GRAPHICS",b07c6wylqb,126,-0.0476102,-0.18363,-0.1240133,0.50564,0.2128632,0.2406353,-0.975972,0.0760016,0.2561137,0.471486,0.1494437
"SONY VAIO FIT 15E SVF15328CXB 15.5-INCH TOUCHSCREEN LAPTOP (1.80 GHZ INTEL CORE I7 4500U PROCESSOR, 8GB DDR3L, 1TB HDD, NVIDIA GEFORCE GT 740M, WINDOWS 8.1) BLACK",b00hed01ak,127,0.6695385,0.8836388,0.984718,0.994013,0,0,0.122766,-0.946208,0,0,0
"CYBERPOWERPC TRACER II TVR15600 VR GAMING NOTEBOOK (INTEL I7-7700HQ 2.8GHZ, NVIDIA GEFORCE GTX 1070 8GB, 16GB RAM, 250GB M.2 SSD, WIFI+BT, WIN10 HOME), BLACK",b074f2fy79,128,-0.329947,0.4957922,0,-0.3079597,0.971668,0.954809,0,0.949909,0.957365,0,0.982533
LENOVO Y50 LAPTOP - 59440654 - INTEL CORE I7-4720HQ / 16GB RAM / 15.6" FHD IPS 1920X1080 DISPLAY / NVIDIA GEFORCE 960M 4GB / DUAL BAND WIRELESS AC / 1TB+8GB SSHD / WINDOWS 8.1,b00tzik0f8,129,-0.0031897,-0.40385,-0.886447,-0.5727033,0.2294378,-0.968454,0.2169723,-0.0822885,0.247448,-0.101862,0.2166064
ASUS ROG GU502GV - 15.6" FHD - I7-9750H - NVIDIA RTX 2060-16GB - 1TB SSD,b07rdj8pc5,130,0.9784207,0.0694775,-0.68583,0,0.8379413,0,0,0,0.9460083,0.980552,0.485776
"MSI MODERN 14 PROFESSIONAL LAPTOP: 14"" IPS-LEVEL THIN BEZEL DISPLAY, INTEL CORE I7-1165G7, NVIDIA GEFORCE MX450, 16GB RAM, 512GB NVME SSD, WIN10 PRO, BEIGE MOUSSE (B11SB-290)",b08t9yvvd4,131,0.0366471,0.3776803,0.971061,0.3177567,-0.0112605,0.970123,0,-0.0144495,-0.988242,0.051313,0.965801
"ASUS VivoBook Pro 17 17.3? Thin and Portable FHD Laptop, 8th Gen Intel Core i7-8550U Processor , NVIDIA GeForce MX150 Graphics, 8GB DDR4 RAM, 256GB SSD + 1TB HDD, USB-C, Backlit Keyboard, N705UN-ES76",b0791wv9mg,132,0.2894145,0.1807378,-0.4730203,0.847416,-0.4904232,-0.3198693,0.0011755,-0.0091867,0.008699,0.5057754,0.3453182
"HP OMEN 15 GAMING LAPTOP PC: AMD RYZEN 9 5900HX, NVIDIA GEFORCE RTX 3070 GRAPHICS CARD, 15.6"" QHD 165HZ DISPLAY, WINDOWS 10 HOME, 1TB NVME SSD, 16GB DDR4 3200MHZ RAM - OMEN 15Z PERFORMANCE NOTEBOOK",b09b3grvwm,133,0.5949517,0.6400544,0.2342226,0.6615903,0.705382,0.5307317,0.4428038,0.1528323,0.4355116,0.872316,0.7837235
"HP VICTUS GAMING LAPTOP, 15.6 INCH FHD DISPLAY, 12TH GEN INTEL CORE I5-12500H 12 CORE, NVIDIA GEFORCE RTX 3050, 32GB RAM, 2TB SSD, WI-FI, BLUETOOTH, WINDOWS 11 HOME, BLACK, BUNDLE WITH CEFESFY",b075vt9lfc,134,0.5567344,0.5043899,-0.2310299,0.2868489,0.4509117,0.8919608,0.7101723,-0.0510485,0.1925068,0.5145158,0.5162507
"LENOVO FLEX 5 2-IN-1 ULTRABOOK LAPTOP, 15.6"" (1920X1080) FULL HD TOUCHSCREEN, INTEL QUAD CORE I7-8550U, 16G RAM, 512G SSD, NVIDIA MX130 2GB GRAPHICS, FINGERPRINT READER, WINDOWS 10 (RENEWED)",b07cx7y1zw,135,0.1777119,0.0133261,0.0164762,-0.2529239,0.4095549,0.381297,0.9640307,0.147635,0.0633833,0.2769922,0.3619013
HP OMEN | 15-EN0023DX/GAMING 15.6 INCHES LAPTOP | AMD RYZEN 7/4800H | 16GB DDR4 3200/MHZ | 1TB PCIE NVME M.2 SSD | NVIDIA GEFORCE GTX 1660 TI | BACKLIT KEYBOARD WINDOWS 10 HOME MICA SILVER 15-15.99",b08g3t3g9x,136,0.1710827,0.0251963,-0.48438,-0.268874,0.5981774,0.9651237,-0.993352,-0.2598922,0.326174,0.647248,0.2207799
"ASUS ROG Strix Scar 15 (2022) Gaming Laptop, 15.6? 240Hz IPS QHD Display, NVIDIA GeForce RTX 3080 Ti, Intel Core i9 12900H, 32GB DDR5, 1TB SSD, Per-Key RGB Keyboard, Windows 11 Pro, G533ZX-XS96",b09rn27lht,137,0.3488891,-0.0520293,-0.250753,0.0865189,0.0698004,-0.0050705,0.1052325,0,0.3729257,0.0975512,0.0741189
